-70.657581,-33.420597,28578342,INDEPENDENCIA,GAMERO 1502 B
-70.648231,-33.437974,28578504,SANTIAGO,MERCED 839 70
-70.657697,-33.413128,28578687,INDEPENDENCIA,INDEPENDENCIA 1502
-70.630038,-33.398074,28582153,RECOLETA,SANTA MONICA 252
-70.72463,-33.477994,28584059,MAIPU,EL CIELO 1271
-70.760439,-33.453791,28584458,PUDAHUEL,AV LA TRAVESIA 8733 LOC 3
-70.557111,-33.584545,28585772,PUENTE ALTO,AV.LUIS MATTE LARRAIN 02162
-70.604577,-33.536377,28589360,LA FLORIDA,PASAJE LIMACHE VILLA OHIGGINS 899
-70.580347,-33.552957,28590180,LA FLORIDA,BELGICA 10477
-70.773047,-33.544548,28601301,MAIPU,AV LAS INDUSTRIAS 16673
-70.600785,-33.507116,28602669,MACUL,FROILAN ROA 5019
-70.675088,-33.439571,28604378,SANTIAGO,ESPERANZA 510 14
-70.646008,-33.441565,28605234,SANTIAGO,MONEDA 730 5
-70.645993,-33.441953,28605242,SANTIAGO,TENDERINI 55 20
-70.693514,-33.511429,28605358,LO ESPEJO,LA HABANA 2604
-70.719478,-33.367395,28605617,QUILICURA,OSVALDO LIRA 25 8
-70.64782,-33.380911,28608667,RECOLETA,AV PRINCIPAL 690
-70.649104,-33.478391,28609515,SAN MIGUEL,EUCLIVES 1226
-70.648828,-33.477502,28609620,SAN MIGUEL,MILAN 1220
-70.665574,-33.542686,28609647,LA CISTERNA,GRAN AVENIDA 9245
-70.665289,-33.530119,28612370,LA CISTERNA,SANTA ANSELMA 0291
-70.772049,-33.511521,28614071,MAIPU,IRARRAZAVAL 995
-70.579694,-33.530068,28614322,LA FLORIDA,COSTA RICA 8420
-70.595622,-33.561833,28614497,LA FLORIDA,MARIA ELENA 808
-70.607435,-33.551752,28614527,LA FLORIDA,STA MARIA DE LA ESTRELLA 10390 S/N
-70.757976,-33.521452,28615078,MAIPU,AV. SUR 167
-70.73385,-33.480571,28617224,MAIPU,AV SIMON BOLIVAR 3244
-70.578618,-33.523011,28617801,LA FLORIDA,PASAJE LA OPERA 7521 C
-70.605625,-33.530158,28617992,LA FLORIDA,SANTA JULIA 1032
-70.591929,-33.535521,28618093,LA FLORIDA,VICUNA MACKENNA 8820
-70.5941,-33.561682,28618182,LA FLORIDA,MARIA ELENA 714
-70.772578,-33.52688,28618344,MAIPU,MONTE PALOMAR 142
-70.600838,-33.48016,28618409,MACUL,EXEQUIEL FERNANDEZ 2789
-70.600861,-33.479069,28620861,MACUL,LOS OLMOS 2998
-70.665183,-33.408708,28620926,INDEPENDENCIA,NUEVA DE MATTE 1825
-70.669176,-33.415067,28622937,INDEPENDENCIA,AV DOMINGO SANTA MARIA 2542
-70.762762,-33.521212,28622953,MAIPU,INCAHUASI VILLA SANTA ELENA 751
-70.674412,-33.415546,28623038,INDEPENDENCIA,AV GERMAN DOMINGUEZ 1096
-70.674882,-33.419328,28623062,INDEPENDENCIA,15 NORTE 910
-70.758834,-33.489408,28623186,MAIPU,LA SINFONIA 764
-70.578397,-33.522085,28623933,LA FLORIDA,WALKER MARTINEZ 1786 2
-70.790677,-33.51587,28624131,MAIPU,AV CUATRO PONIENTE 1702
-70.783908,-33.518637,28624247,MAIPU,PASAJE OSMIO VILLA SANTA ENRIQUETA 1812
-70.784014,-33.518004,28624263,MAIPU,AV PORTALES 1863
-70.779669,-33.566051,28625448,MAIPU,PUERTO MONTT 18681
-70.788215,-33.513399,28625464,MAIPU,QUINTA VERGARA 1820
-70.59952,-33.498628,28625545,MACUL,FROILAN ROA (VILLA PABLO NERUDA) 4961
-70.737967,-33.504014,28625588,MAIPU,AVDA.LUMEN 2927
-70.555507,-33.539023,28626053,LA FLORIDA,JARDIN ALTO 9508
-70.598574,-33.478178,28627009,MACUL,GREGORIO DE LA FUENTE 3173
-70.658112,-33.412311,28627076,INDEPENDENCIA,AV INDEPENDENCIA 1564
-70.771587,-33.488315,28627114,MAIPU,AV EL ROSAL 4475
-70.664678,-33.414352,28627254,INDEPENDENCIA,BLANCO FOMBONA 2169
-70.774772,-33.509877,28627394,MAIPU,AV EL OLIMPO 2111
-70.75177,-33.469957,28627432,MAIPU,TUCAN 949
-70.698563,-33.46516,28627440,EST.CENTRAL,LEON XIII 4656
-70.608586,-33.478932,28627483,MACUL,CASTILLO URIZAR 2598
-70.664841,-33.42004,28628390,INDEPENDENCIA,FIDEL MONJE 971
-70.750659,-33.468214,28628420,MAIPU,IMGENIERO ROBERTO LLONA 5482
-70.562458,-33.526688,28629079,LA FLORIDA,GERONIMO DE ALDERETE 3167
-70.786334,-33.535033,28629451,MAIPU,CABO DE HORNOS 0671
-70.586663,-33.5691,28629486,LA FLORIDA,CALLE AZUL 12596
-70.673193,-33.410873,28629524,INDEPENDENCIA,MANUEL CONTRERAS 2780
-70.777104,-33.536509,28630409,MAIPU,FERMIN VIVACETA 0327
-70.766107,-33.532167,28630417,MAIPU,LOS DIAMANTES 071
-70.703857,-33.464583,28630506,EST.CENTRAL,AV. 5 DE ABRIL 5172
-70.653676,-33.524746,28631634,LA CISTERNA,AV FERNANDEZ ALBANO 587
-70.673055,-33.40872,28631650,INDEPENDENCIA,NUEVA DE MATTE 2740
-70.659826,-33.407996,28632711,INDEPENDENCIA,AV. INDEPENDENCIA 1999
-70.763662,-33.495517,28632754,MAIPU,GENERAL SAN MARTIN 3392
-70.760039,-33.484602,28632797,MAIPU,BATALLA DE CHACABUCO (V.ANGEL CRUCHAGA) 1177
-70.669512,-33.411816,28632908,INDEPENDENCIA,PADRE FAUSTINO GAZZIERO 2501
-70.775022,-33.533707,28634455,MAIPU,RENE OLIVARES BECERRA 1602
-70.750202,-33.478654,28634749,MAIPU,GUSTAVO EIFFEL 4703
-70.698548,-33.469886,28634854,EST.CENTRAL,ANTARTICA 4730
-70.603558,-33.490487,28634951,MACUL,VIA LACTEA 3932
-70.599222,-33.492365,28635761,MACUL,JOSE PEDRO ALESSANDRI 4261
-70.591095,-33.582805,28636512,PUENTE ALTO,JUAN DE DIOS MALEBRAN 3095
-70.606531,-33.490647,28636741,MACUL,AV ESCUELA AGRICOLA 2469
-70.743513,-33.507895,28636776,MAIPU,GABRIEL GONZALEZ VIDELA 2216
-70.585533,-33.587376,28637500,PUENTE ALTO,COQUIMBO 2664 2
-70.564873,-33.575835,28637535,PUENTE ALTO,GABRIELA ORIENTE 01488
-70.784142,-33.534199,28637608,MAIPU,CERRO BLANCO 0625
-70.772729,-33.529006,28638035,MAIPU,PDTE ARTURO ALESSANDRI PALMA 1182 1182
-70.779388,-33.56601,28639112,MAIPU,AV LAGO CAREZZA 1870
-70.741032,-33.494763,28639201,MAIPU,TINGUIRIRICA 3607
-70.744664,-33.500872,28639317,MAIPU,AV CENTRAL GONZALO PEREZ LLONA 987 L 12
-70.775176,-33.521224,28639597,MAIPU,AV SUR 1351
-70.601771,-33.551807,28639651,LA FLORIDA,SANTA RAQUEL 10291 7
-70.571102,-33.571761,28640471,PUENTE ALTO,PASAJE PARQUE INSTITUCIONAL 0997
-70.55466,-33.58426,28640528,PUENTE ALTO,AV LUIS MATTE LARRAIN 02407
-70.782485,-33.566245,28641710,MAIPU,EL FILODENDRO 18810 14
-70.566053,-33.562419,28642075,PUENTE ALTO,LAGUNA DEL INCA VILLA LOS ANDES DEL SUR 4381
-70.568333,-33.564599,28642210,PUENTE ALTO,MANAO 1376
-70.776881,-33.538235,28643926,MAIPU,GLORIAS NAVALES 1979
-70.6545,-33.423731,28643942,INDEPENDENCIA,INDEPENDENCIA 622
-70.537133,-33.477413,28647565,PENALOLEN,EL ACUEDUCTO 1969
-70.751101,-33.458117,28650175,PUDAHUEL,AV LA ESTRELLA 370 A
-70.754268,-33.455114,28650248,PUDAHUEL,LA TRAVESIA 8622
-70.582964,-33.50446,28650302,PENALOLEN,PASAJETENIENTE C/N AVENIDA CENTRAL 4792
-70.640403,-33.510088,28650337,SAN MIGUEL,VARGAS BUSTOS 558
-70.715638,-33.407182,28650361,RENCA,PASAJE ARRAYAN 1182
-70.661825,-33.383664,28650396,CONCHALI,AV DIEGO SILVA 1279
-70.611344,-33.452978,28650469,NUNOA,IRARRAZAVAL 1826 A
-70.738353,-33.44898,28651058,LO PRADO,PAULA JARAQUEMADA 8125
-70.746089,-33.462462,28651112,PUDAHUEL,MAR DE DRAKE 252
-70.529898,-33.478459,28651147,PENALOLEN,AV GRECIA 9627
-70.731953,-33.465284,28651406,PUDAHUEL,PASAJE PAJARITOS 69 B
-70.557939,-33.556885,28651422,PUENTE ALTO,AV VALLE DEL SOL 05618
-70.568331,-33.59784,28652305,PUENTE ALTO,BERNARDO LEIGHTON 1191
-70.541742,-33.469709,28652518,PENALOLEN,LAGO YULTAN 1271
-70.538519,-33.463896,28653980,PENALOLEN,AV CONSISTORIAL 604
-70.550714,-33.471346,28654103,PENALOLEN,PASAJE 445 1618
-70.733203,-33.444273,28654189,LO PRADO,AV SAN PABLO 7029
-70.538653,-33.472074,28654715,PENALOLEN,AV LAS PARCELAS 8839
-70.613558,-33.507365,28654774,SAN JOAQUIN,VICUNA MACKENNA 5561
-70.605894,-33.546451,28654790,LA FLORIDA,AV TRINIDAD 1593 VILLA PRIMAVERA 0
-70.58268,-33.57219,28655207,PUENTE ALTO,CONCHA Y TORO 4307
-70.783861,-33.526294,28655703,MAIPU,GERMAN GARCES 1807
